Unnamed: 0,beds,baths,size,price,beds_baths_total,sqft_per_room,zip_code_freq
1813,3,3.5,2996.0,2050000.0,6.5,399.46666666666664,170
1814,5,3.5,5020.0,1550000.0,8.5,528.421052631579,80
1815,3,2.0,1498.0,935000.0,5.0,249.66666666666666,109
1816,2,1.0,711.0,485000.0,3.0,177.75,83
1817,4,3.0,2740.0,1220000.0,7.0,342.5,170
1818,3,2.0,1328.0,920000.0,5.0,221.33333333333334,166
1819,2,2.0,1332.0,845000.0,4.0,266.4,72
1820,3,2.0,2020.0,840000.0,5.0,336.6666666666667,151
1821,1,1.0,916.0,652500.0,2.0,305.3333333333333,59
1822,2,2.0,1546.0,669000.0,4.0,309.2,33
1823,4,3.0,2970.0,720000.0,7.0,371.25,100
1824,3,3.5,1615.0,796000.0,6.5,215.33333333333334,61
1825,2,2.0,1170.0,625000.0,4.0,234.0,113
1826,3,2.0,1350.0,722500.0,5.0,225.0,60
1827,2,2.0,1143.0,689900.0,4.0,228.6,83
1828,3,2.5,1220.0,900000.0,5.5,187.69230769230768,61
1829,4,1.5,2100.0,875000.0,5.5,323.0769230769231,72
1830,4,1.5,3200.0,1290000.0,5.5,492.3076923076923,151
1831,1,2.0,1137.0,930000.0,3.0,284.25,70
1832,3,2.0,2930.0,775000.0,5.0,488.3333333333333,41
1833,2,1.0,808.0,422500.0,3.0,202.0,170
1834,4,4.0,2550.0,1550000.0,8.0,283.3333333333333,151
1835,2,2.0,789.0,475000.0,4.0,157.8,83
1836,3,3.0,2546.0,1810000.0,6.0,363.7142857142857,61
1837,2,1.0,680.0,565000.0,3.0,170.0,41
1838,2,1.5,1000.0,640000.0,3.5,222.22222222222223,151
1839,3,2.0,1676.0,840000.0,5.0,279.3333333333333,170
1840,2,1.0,985.0,790000.0,3.0,246.25,59
1841,1,1.0,750.0,725000.0,2.0,250.0,88
1842,1,1.0,843.0,370000.0,2.0,281.0,78
1843,4,2.0,3220.0,2000000.0,6.0,460.0,27
1844,2,2.0,2340.0,1398000.0,4.0,468.0,73
1845,1,1.0,543.0,390000.0,2.0,181.0,61
1846,5,3.0,4040.0,1650000.0,8.0,448.8888888888889,73
1847,2,1.0,990.0,455000.0,3.0,247.5,33
1848,4,4.0,2850.0,1755000.0,8.0,316.6666666666667,73
1849,4,2.5,1620.0,849950.0,6.5,216.0,80
1850,1,1.0,514.0,345000.0,2.0,171.33333333333334,109
1851,2,1.0,1240.0,656500.0,3.0,310.0,88
1852,3,2.5,1620.0,935000.0,5.5,249.23076923076923,57
1853,3,3.0,1608.0,625000.0,6.0,229.71428571428572,80
1854,4,1.0,1530.0,740000.0,5.0,255.0,151
1855,4,2.0,2270.0,1335000.0,6.0,324.2857142857143,70
1856,1,1.0,908.0,475000.0,2.0,302.6666666666667,83
1857,2,1.0,1180.0,677000.0,3.0,295.0,109
1858,1,1.0,672.0,464000.0,2.0,224.0,83
1859,3,1.5,998.0,610000.0,4.5,181.45454545454547,151
1860,4,2.0,2220.0,740000.0,6.0,317.14285714285717,113
1861,1,1.0,700.0,405000.0,2.0,233.33333333333334,70
1862,7,6.0,7636.0,2225000.0,13.0,545.4285714285714,166
1863,4,5.5,3530.0,1550000.0,9.5,336.1904761904762,100
1864,3,2.0,1620.0,675000.0,5.0,270.0,151
1865,4,3.0,1620.0,950000.0,7.0,202.5,151
1866,2,2.0,1138.0,515000.0,4.0,227.6,80
1867,1,1.0,669.0,385000.0,2.0,223.0,59
1868,4,3.5,2600.0,1060000.0,7.5,305.88235294117646,33
1869,3,2.0,1960.0,900000.0,5.0,326.6666666666667,170
1870,2,2.0,950.0,395000.0,4.0,190.0,78
1871,2,2.0,1410.0,880000.0,4.0,282.0,57
1872,2,1.5,1022.0,729000.0,3.5,227.11111111111111,113
1873,4,2.0,2840.0,1175000.0,6.0,405.7142857142857,80
1874,1,1.0,712.0,500000.0,2.0,237.33333333333334,88
1875,5,2.0,1920.0,739000.0,7.0,240.0,100
1876,3,3.5,3880.0,2500000.0,6.5,517.3333333333334,72
1877,3,2.0,1010.0,650000.0,5.0,168.33333333333334,78
1878,6,4.0,3300.0,1237500.0,10.0,300.0,166
1879,3,1.0,1070.0,580000.0,4.0,214.0,44
1880,3,1.0,1270.0,1050000.0,4.0,254.0,151
1881,3,2.0,1413.0,1099970.0,5.0,235.5,166
1882,3,2.5,1820.0,1030000.0,5.5,280.0,170
1883,2,2.0,1415.0,469000.0,4.0,283.0,78
1884,3,3.0,2212.0,1470000.0,6.0,316.0,61
1885,3,3.5,3290.0,1400000.0,6.5,438.6666666666667,80
1886,2,2.0,1391.0,672500.0,4.0,278.2,170
1887,2,2.0,1372.0,649950.0,4.0,274.4,78
1888,2,1.5,960.0,515000.0,3.5,213.33333333333334,72
1889,3,2.5,1890.0,699000.0,5.5,290.7692307692308,113
1890,4,3.0,2230.0,1150000.0,7.0,278.75,170
1891,1,1.5,952.0,750000.0,2.5,272.0,23
1892,2,1.0,925.0,535000.0,3.0,231.25,166
1893,4,2.0,1820.0,760000.0,6.0,260.0,151
1894,8,4.5,3600.0,1500000.0,12.5,266.6666666666667,73
1895,2,2.5,1305.0,770000.0,4.5,237.27272727272728,88
1896,3,2.0,1840.0,959630.0,5.0,306.6666666666667,151
1897,1,1.0,782.0,519990.0,2.0,260.6666666666667,23
1898,2,2.5,1040.0,705000.0,4.5,189.0909090909091,151
1899,2,2.0,1050.0,480000.0,4.0,210.0,166
1900,2,2.0,1019.0,813000.0,4.0,203.8,70
1901,4,2.5,3198.0,1712000.0,6.5,426.4,166
1902,1,1.0,557.0,222000.0,2.0,185.66666666666666,73
1903,2,2.5,950.0,675000.0,4.5,172.72727272727272,83
1904,3,1.0,1050.0,835000.0,4.0,210.0,151
1905,1,1.0,533.0,300000.0,2.0,177.66666666666666,80
1906,3,1.0,860.0,425000.0,4.0,172.0,44
1907,4,3.0,1890.0,699000.0,7.0,236.25,113
1908,2,2.5,1138.0,515000.0,4.5,206.9090909090909,80
1909,4,2.0,1830.0,535000.0,6.0,261.42857142857144,41
1910,2,1.0,1980.0,699950.0,3.0,495.0,113
1911,3,5.5,1730.0,850000.0,8.5,182.10526315789474,73
1912,3,3.0,2462.0,915000.0,6.0,351.7142857142857,151
1913,3,3.5,1300.0,583000.0,6.5,173.33333333333334,78
1914,4,2.0,1550.0,1325000.0,6.0,221.42857142857142,166
1915,3,3.5,1679.0,689000.0,6.5,223.86666666666667,80
1916,3,1.0,1220.0,680000.0,4.0,244.0,88
1917,3,1.5,1540.0,535000.0,4.5,280.0,44
1918,3,2.0,1520.0,916500.0,5.0,253.33333333333334,88
1919,3,1.0,1320.0,529000.0,4.0,264.0,44
1920,2,1.0,1290.0,640000.0,3.0,322.5,166
1921,3,2.5,1870.0,890000.0,5.5,287.6923076923077,151
1922,3,3.5,1762.0,1000000.0,6.5,234.93333333333334,60
1923,3,1.0,1240.0,531000.0,4.0,248.0,100
1924,3,1.5,1307.0,650000.0,4.5,237.63636363636363,78
1925,2,2.0,1167.0,650000.0,4.0,233.4,83
1926,2,1.5,1070.0,849950.0,3.5,237.77777777777777,166
1927,2,1.0,1820.0,1037300.0,3.0,455.0,78
1928,3,2.0,1790.0,900000.0,5.0,298.3333333333333,170
1929,5,3.5,3700.0,2050000.0,8.5,389.4736842105263,70
1930,4,3.5,3340.0,2100000.0,7.5,392.94117647058823,113
1931,4,2.5,2250.0,924900.0,6.5,300.0,78
1932,3,2.0,1799.0,940000.0,5.0,299.8333333333333,166
1933,1,1.0,584.0,411000.0,2.0,194.66666666666666,72
1934,5,2.5,4639.0,3350000.0,7.5,545.7647058823529,57
1935,3,1.0,1810.0,512000.0,4.0,362.0,44
1936,1,1.0,907.0,585000.0,2.0,302.3333333333333,70
1937,3,2.0,2120.0,1345000.0,5.0,353.3333333333333,151
1938,1,1.0,616.0,399900.0,2.0,205.33333333333334,23
1939,6,6.0,1780.0,733500.0,12.0,136.92307692307693,44
1940,4,2.0,2630.0,1350000.0,6.0,375.7142857142857,170
1941,5,3.0,3060.0,950000.0,8.0,340.0,88
1942,3,2.0,2700.0,734000.0,5.0,450.0,44
1943,5,4.0,2030.0,670000.0,9.0,203.0,113
1944,3,2.5,1620.0,770000.0,5.5,249.23076923076923,109
1945,5,4.5,5704.0,4000000.0,9.5,543.2380952380952,70
1946,2,1.0,700.0,800000.0,3.0,175.0,151
1947,2,3.0,1260.0,770000.0,5.0,210.0,151
1948,4,2.0,1770.0,1425000.0,6.0,252.85714285714286,170
1949,4,2.5,1812.0,825000.0,6.5,241.6,60
1950,1,1.0,648.0,395000.0,2.0,216.0,59
1951,2,2.0,840.0,725000.0,4.0,168.0,113
1952,3,2.0,2100.0,845000.0,5.0,350.0,60
1953,5,3.0,2550.0,1450000.0,8.0,283.3333333333333,78
1954,1,1.0,774.0,265000.0,2.0,258.0,41
1955,2,2.5,1736.0,970000.0,4.5,315.6363636363636,109
1956,3,2.5,2198.0,1675000.0,5.5,338.15384615384613,113
1957,2,1.0,770.0,620000.0,3.0,192.5,78
1958,2,2.0,1150.0,725000.0,4.0,230.0,83
1959,3,2.0,2330.0,1098000.0,5.0,388.3333333333333,166
1960,5,4.5,4693.0,2650000.0,9.5,446.95238095238096,109
1961,3,3.0,1790.0,755000.0,6.0,255.71428571428572,78
1962,4,3.5,2960.0,1700000.0,7.5,348.2352941176471,166
1963,1,1.0,591.0,434000.0,2.0,197.0,70
1964,2,2.0,1391.0,860000.0,4.0,278.2,61
1965,3,2.0,1160.0,566000.0,5.0,193.33333333333334,44
1966,1,1.0,720.0,365000.0,2.0,240.0,80
1967,1,1.0,701.0,325000.0,2.0,233.66666666666666,170
1968,4,2.0,2570.0,1495000.0,6.0,367.14285714285717,166
1969,3,2.0,1611.0,915000.0,5.0,268.5,83
1970,4,2.5,2474.0,1725000.0,6.5,329.8666666666667,170
1971,3,2.0,1300.0,778000.0,5.0,216.66666666666666,113
1972,2,2.5,840.0,620000.0,4.5,152.72727272727272,113
1973,2,2.0,1100.0,749000.0,4.0,220.0,83
1974,3,2.5,2730.0,1199000.0,5.5,420.0,109
1975,2,2.0,1004.0,325000.0,4.0,200.8,78
1976,3,3.0,1650.0,950000.0,6.0,235.71428571428572,166
1977,3,3.0,1650.0,974999.0,6.0,235.71428571428572,166
1978,4,1.0,1850.0,600000.0,5.0,308.3333333333333,100
1979,5,3.5,4050.0,2895000.0,8.5,426.3157894736842,70
1980,1,1.0,865.0,712500.0,2.0,288.3333333333333,57
1981,2,2.0,1252.0,1349000.0,4.0,250.4,59
1982,3,3.0,1790.0,1325000.0,6.0,255.71428571428572,61
1983,5,3.0,2020.0,899000.0,8.0,224.44444444444446,70
1984,3,1.5,1280.0,750000.0,4.5,232.72727272727272,113
1985,4,2.0,1630.0,942000.0,6.0,232.85714285714286,88
1986,3,3.5,1460.0,740000.0,6.5,194.66666666666666,151
1987,3,2.0,1210.0,875000.0,5.0,201.66666666666666,166
1988,4,2.0,2080.0,1098000.0,6.0,297.14285714285717,88
1989,4,2.0,3542.0,1150000.0,6.0,506.0,113
1990,3,1.5,2200.0,860000.0,4.5,400.0,151
1991,1,1.0,603.0,400000.0,2.0,201.0,61
1992,2,2.0,1456.0,575000.0,4.0,291.2,72
1993,2,2.5,1169.0,615000.0,4.5,212.54545454545453,151
1994,2,1.0,1770.0,926000.0,3.0,442.5,166
1995,4,2.0,1641.0,538800.0,6.0,234.42857142857142,100
1996,1,1.0,600.0,310000.0,2.0,200.0,109
1997,2,1.5,860.0,734950.0,3.5,191.11111111111111,109
1998,4,3.5,4990.0,4815000.0,7.5,587.0588235294117,57
1999,3,2.0,1749.0,699950.0,5.0,291.5,78
2000,3,4.0,1580.0,825000.0,7.0,197.5,113
2001,3,2.5,2340.0,1900000.0,5.5,360.0,27
2002,6,3.0,2440.0,925000.0,9.0,244.0,113
2003,1,1.0,705.0,490000.0,2.0,235.0,166
2004,2,2.0,1227.0,715000.0,4.0,245.4,170
2005,5,4.0,2734.0,1300000.0,9.0,273.4,170
2006,2,2.0,839.0,385000.0,4.0,167.8,78
2007,3,1.0,1120.0,708000.0,4.0,224.0,44
2008,3,2.0,1482.0,919000.0,5.0,247.0,151
2009,3,3.5,1680.0,675000.0,6.5,224.0,80
2010,2,2.0,1400.0,699950.0,4.0,280.0,72
2011,3,2.0,1370.0,910000.0,5.0,228.33333333333334,57
2012,1,1.0,889.0,550000.0,2.0,296.3333333333333,59
2013,4,2.0,2140.0,1150000.0,6.0,305.7142857142857,72
2014,2,2.0,795.0,590000.0,4.0,159.0,166
2015,3,2.0,1710.0,659000.0,5.0,285.0,61
